snapshot_date,level,name,n_msp_total,n_ul,n_ip,workers_total,workers_ul_micro,workers_ul_small,workers_ul_medium,workers_ip_total
2023-01-10,region,Астраханская область,27598,7226,20372,63912.0,19492.0,19370.0,4417.0,20633.0
2023-01-10,region,Волгоградская область,71638,19755,51883,173261.0,52343.0,56129.0,21900.0,42889.0
2023-01-10,region,Ростовская область,171137,44921,126216,385136.0,116654.0,121108.0,43266.0,104108.0
2023-01-10,region,Республика Крым,81442,20396,61046,176835.0,51122.0,45528.0,16572.0,63613.0
2023-01-10,region,г.Севастополь,23450,7609,15841,49042.0,17725.0,13117.0,3885.0,14315.0
2023-01-10,FO,Северо-Кавказский федеральный округ,209547,51627,157920,368445.0,117396.0,106539.0,47858.0,96652.0
2023-01-10,region,Республика Дагестан,44004,10755,33249,54869.0,20836.0,17987.0,5545.0,10501.0
2023-01-10,region,Республика Ингушетия,5465,2486,2979,7644.0,4326.0,2170.0,143.0,1005.0
2023-01-10,region,Кабардино-Балкарская Республика,19378,5239,14139,28537.0,11635.0,8302.0,3428.0,5172.0
2023-01-10,region,Карачаево-Черкесская Республика,11886,2851,9035,19812.0,6167.0,5107.0,3566.0,4972.0
2023-01-10,region,Республика Северная Осетия - Алания,16247,5003,11244,29101.0,11788.0,9942.0,2557.0,4814.0
2023-01-10,region,Чеченская Республика,18623,4708,13915,23456.0,8472.0,5198.0,2498.0,7288.0
2023-01-10,region,Ставропольский край,93944,20585,73359,205026.0,54172.0,57833.0,30121.0,62900.0
2023-01-10,FO,Приволжский федеральный округ,1043407,398810,644597,2920906.0,960152.0,1028795.0,376592.0,555367.0
2023-01-10,region,Республика Башкортостан,127781,46060,81721,313084.0,103318.0,112310.0,38136.0,59320.0
2023-01-10,region,Республика Марий Эл,19773,6978,12795,61041.0,18378.0,23290.0,5576.0,13797.0
2023-01-10,region,Республика Мордовия,20684,6018,14666,63321.0,15027.0,21714.0,9509.0,17071.0
2023-01-10,region,Республика Татарстан (Татарстан),165438,71388,94050,435522.0,164956.0,151116.0,55287.0,64163.0
2023-01-10,region,Удмуртская Республика,57550,22915,34635,173334.0,51814.0,63241.0,22347.0,35932.0
2023-01-10,region,Чувашская Республика - Чувашия,43620,13379,30241,118954.0,33576.0,46260.0,15822.0,23296.0
2023-01-10,region,Кировская область,44909,17154,27755,135486.0,38977.0,44556.0,20121.0,31832.0
2023-01-10,region,Нижегородская область,123617,52472,71145,389471.0,129022.0,142455.0,54315.0,63679.0
2023-01-10,region,Оренбургская область,56682,16648,40034,142656.0,41180.0,50462.0,18628.0,32386.0
2023-01-10,region,Пензенская область,43756,12761,30995,125588.0,33562.0,39514.0,15525.0,36987.0
2023-01-10,region,Пермский край,96180,35772,60408,272527.0,85666.0,91361.0,35367.0,60133.0
2023-01-10,region,Самарская область,128262,57127,71135,367682.0,144104.0,131626.0,48457.0,43495.0
2023-01-10,region,Саратовская область,72743,24261,48482,205424.0,62018.0,70339.0,23768.0,49299.0
2023-01-10,region,Ульяновская область,42412,15877,26535,116816.0,38554.0,40551.0,13734.0,23977.0
2023-01-10,FO,Уральский федеральный округ,503776,198361,305415,1290545.0,437578.0,438866.0,168210.0,245891.0
2023-01-10,region,Курганская область,20956,6387,14569,60210.0,15555.0,19119.0,8760.0,16776.0
2023-01-10,region,Свердловская область,201015,86273,114742,519581.0,180219.0,174927.0,66381.0,98054.0
2023-01-10,region,Тюменская область,68266,27690,40576,181349.0,66171.0,62855.0,19703.0,32620.0
2023-01-10,region,Челябинская область,136352,55358,80994,339603.0,119061.0,115943.0,40408.0,64191.0
2023-01-10,region,Ханты-Мансийский автономный округ - Югра,59715,18348,41367,147655.0,43897.0,52526.0,26611.0,24621.0
2023-01-10,region,Ямало-Ненецкий автономный округ,17472,4305,13167,42147.0,12675.0,13496.0,6347.0,9629.0
2023-01-10,FO,Сибирский федеральный округ,612746,240642,372104,1594974.0,557352.0,547420.0,183796.0,306406.0
2023-01-10,region,Республика Алтай,8383,2406,5977,20118.0,5345.0,6004.0,3200.0,5569.0
2023-01-10,region,Республика Тыва,8051,1370,6681,8859.0,2992.0,2156.0,192.0,3519.0
2023-01-10,region,Республика Хакасия,16533,4738,11795,37218.0,9982.0,11441.0,1966.0,13829.0
2023-01-10,region,Алтайский край,73758,27456,46302,202388.0,63455.0,70074.0,28927.0,39932.0
2023-01-10,region,Красноярский край,106731,41475,65256,259065.0,92525.0,86067.0,29067.0,51406.0
2023-01-10,region,Иркутская область,85300,31542,53758,210559.0,73393.0,73258.0,20669.0,43239.0
2023-01-10,region,Кемеровская область,67160,24076,43084,182597.0,60803.0,67031.0,21530.0,33233.0
2023-01-10,region,Новосибирская область,144174,66160,78014,391405.0,155960.0,138254.0,46582.0,50609.0
2023-01-10,region,Омская область,63545,24836,38709,175164.0,54250.0,57088.0,18910.0,44916.0
2023-01-10,region,Томская область,39111,16583,22528,107601.0,38647.0,36047.0,12753.0,20154.0
2023-01-10,FO,Дальневосточный федеральный округ,307506,116181,191325,729448.0,251328.0,233548.0,71337.0,173235.0
2023-01-10,region,Республика Бурятия,30986,11956,19030,59120.0,19264.0,16174.0,3959.0,19723.0
2023-01-10,region,Республика Саха (Якутия),40585,11786,28799,59579.0,19994.0,18517.0,4704.0,16364.0
2023-01-10,region,Приморский край,84947,36786,48161,212168.0,82230.0,67368.0,19196.0,43374.0
2023-01-10,region,Хабаровский край,49763,22453,27310,131615.0,51185.0,45162.0,11359.0,23909.0
2023-01-10,region,Амурская область,26025,8984,17041,74217.0,22334.0,26294.0,6187.0,19402.0
2023-01-10,region,Камчатский край,15018,5379,9639,34511.0,10545.0,11012.0,5182.0,7772.0
2023-01-10,region,Магаданская область,6576,2131,4445,17517.0,5696.0,6182.0,2608.0,3031.0
2023-01-10,region,Сахалинская область,22564,8096,14468,62802.0,19460.0,20058.0,10407.0,12877.0
2023-01-10,region,Забайкальский край,25833,7125,18708,65115.0,16744.0,18996.0,6407.0,22968.0
2023-01-10,region,Еврейская автономная область,3662,1060,2602,8969.0,2339.0,3089.0,616.0,2925.0
2023-01-10,region,Чукотский автономный округ,1547,425,1122,3835.0,1537.0,696.0,712.0,890.0
2023-01-10,FO,Юго-Западные субъекты Российской Федерации,18943,2280,16663,27.0,0.0,0.0,0.0,27.0
2023-01-10,region,Запорожская область,2234,99,2135,,0.0,0.0,0.0,0.0
2023-01-10,region,Донецкая Народная Республика,6138,854,5284,26.0,0.0,0.0,0.0,26.0
2023-01-10,region,Луганская Народная Республика,9719,1302,8417,1.0,0.0,0.0,0.0,1.0
2023-01-10,region,Херсонская область,852,25,827,,0.0,0.0,0.0,0.0
2023-08-10,RF,Российская Федерация,6012003,2196527,3815476,15132195.0,5279393.0,5196574.0,1890839.0,2765389.0
2023-08-10,FO,Центральный федеральный округ,1907658,785315,1122343,4995527.0,1866506.0,1786184.0,664195.0,678642.0
2023-08-10,region,Белгородская область,58286,17608,40678,147460.0,43864.0,51382.0,23413.0,28801.0
2023-08-10,region,Брянская область,35795,9213,26582,93705.0,25168.0,35028.0,11603.0,21906.0
2023-08-10,region,Владимирская область,49554,15018,34536,136286.0,39191.0,49144.0,19236.0,28715.0
2023-08-10,region,Воронежская область,82937,27517,55420,235737.0,73554.0,86066.0,26495.0,49622.0
2023-08-10,region,Ивановская область,40470,15950,24520,115159.0,36298.0,39577.0,11191.0,28093.0
2023-08-10,region,Калужская область,41087,12960,28127,109692.0,32611.0,42628.0,14136.0,20317.0
2023-08-10,region,Костромская область,22273,7779,14494,78946.0,19801.0,27692.0,7282.0,24171.0
2023-08-10,region,Курская область,33195,9070,24125,81637.0,22357.0,27079.0,9195.0,23006.0
2023-08-10,region,Липецкая область,37972,11599,26373,94815.0,30062.0,33003.0,13829.0,17921.0
2023-08-10,region,Московская область,412683,129429,283254,863465.0,314570.0,302235.0,120083.0,126577.0
2023-08-10,region,Орловская область,24261,6907,17354,64913.0,17282.0,22996.0,7910.0,16725.0
2023-08-10,region,Рязанская область,39928,13920,26008,120834.0,36091.0,43557.0,15252.0,25934.0
2023-08-10,region,Смоленская область,36599,15755,20844,102858.0,34516.0,35393.0,12803.0,20146.0
2023-08-10,region,Тамбовская область,28929,7571,21358,76388.0,21569.0,25599.0,10655.0,18565.0
2023-08-10,region,Тверская область,45358,17003,28355,132488.0,43431.0,47990.0,15194.0,25873.0
2023-08-10,region,Тульская область,52421,16909,35512,138415.0,43909.0,51052.0,17774.0,25680.0
2023-08-10,region,Ярославская область,48562,21185,27377,147670.0,51086.0,52654.0,19151.0,24779.0
2023-08-10,region,г.Москва,817348,429922,387426,2255059.0,981146.0,813109.0,308993.0,151811.0
2023-08-10,FO,Северо-Западный федеральный округ,673388,280991,392397,1845630.0,713242.0,662409.0,220376.0,249603.0
2023-08-10,region,Республика Карелия,25247,10260,14987,56635.0,22286.0,19834.0,5239.0,9276.0
2023-08-10,region,Республика Коми,24325,7746,16579,57861.0,18231.0,17992.0,7040.0,14598.0
2023-08-10,region,Архангельская область,32528,10715,21813,78759.0,23735.0,26988.0,8982.0,19054.0
2023-08-10,region,Вологодская область,45156,19134,26022,125167.0,40671.0,42368.0,15341.0,26787.0
2023-08-10,region,Калининградская область,54246,24448,29798,141925.0,55051.0,46127.0,11378.0,29369.0
2023-08-10,region,Ленинградская область,74209,20430,53779,167312.0,50791.0,55002.0,26963.0,34556.0
2023-08-10,region,Мурманская область,24759,8675,16084,48318.0,18523.0,15022.0,4541.0,10232.0
2023-08-10,region,Новгородская область,19970,6563,13407,54516.0,16473.0,21314.0,6682.0,10047.0
2023-08-10,region,Псковская область,19678,7128,12550,56724.0,17688.0,22300.0,7300.0,9436.0
2023-08-10,region,г.Санкт-Петербург,351590,165426,186164,1053248.0,448753.0,394137.0,125797.0,84561.0
2023-08-10,region,Ненецкий автономный округ,1680,466,1214,5165.0,1040.0,1325.0,1113.0,1687.0
2023-08-10,FO,Южный федеральный округ,689117,168594,520523,1440741.0,430229.0,431551.0,153145.0,425816.0
2023-08-10,region,Республика Адыгея (Адыгея),16143,3232,12911,32773.0,9112.0,10225.0,3050.0,10386.0
2023-08-10,region,Республика Калмыкия,14598,2172,12426,21550.0,4818.0,3373.0,591.0,12768.0
2023-08-10,region,Краснодарский край,282907,66930,215977,552856.0,166744.0,165632.0,63095.0,157385.0
2023-08-10,region,Астраханская область,27284,6958,20326,62901.0,18928.0,18582.0,4309.0,21082.0
2023-08-10,region,Волгоградская область,71981,18948,53033,171504.0,50312.0,56395.0,22041.0,42756.0
2023-08-10,region,Ростовская область,171954,43392,128562,382185.0,114676.0,120883.0,41140.0,105486.0
2023-08-10,region,Республика Крым,80985,19575,61410,169764.0,48698.0,43370.0,15514.0,62182.0
2023-08-10,region,г.Севастополь,23265,7387,15878,47208.0,16941.0,13091.0,3405.0,13771.0
2023-08-10,FO,Северо-Кавказский федеральный округ,210664,50359,160305,368065.0,116826.0,106838.0,44940.0,99461.0
2023-08-10,region,Республика Дагестан,44924,10482,34442,56808.0,21778.0,17997.0,5930.0,11103.0
2023-08-10,region,Республика Ингушетия,5415,2547,2868,7731.0,4248.0,1894.0,537.0,1052.0
2023-08-10,region,Кабардино-Балкарская Республика,19504,5245,14259,29593.0,12176.0,8734.0,3055.0,5628.0
2023-08-10,region,Карачаево-Черкесская Республика,11730,2712,9018,18652.0,5833.0,5169.0,2702.0,4948.0
2023-08-10,region,Республика Северная Осетия - Алания,16247,4827,11420,30214.0,11852.0,10185.0,2804.0,5373.0
2023-08-10,region,Чеченская Республика,18635,4531,14104,25323.0,8656.0,5956.0,2083.0,8628.0
2023-08-10,region,Ставропольский край,94209,20015,74194,199744.0,52283.0,56903.0,27829.0,62729.0
2023-08-10,FO,Приволжский федеральный округ,1037656,376532,661124,2893182.0,937165.0,1006601.0,380122.0,569294.0
2023-08-10,region,Республика Башкортостан,127823,44114,83709,318574.0,106866.0,111394.0,36639.0,63675.0
2023-08-10,region,Республика Марий Эл,20062,6755,13307,60028.0,17628.0,22849.0,5345.0,14206.0
2023-08-10,region,Республика Мордовия,21693,5952,15741,64350.0,14328.0,21195.0,10528.0,18299.0
2023-08-10,region,Республика Татарстан (Татарстан),163139,65255,97884,433175.0,166031.0,147669.0,54800.0,64675.0
2023-08-10,region,Удмуртская Республика,57772,21924,35848,173727.0,51039.0,63283.0,23570.0,35835.0
2023-08-10,region,Чувашская Республика - Чувашия,43926,13151,30775,117132.0,32222.0,47013.0,14503.0,23394.0
